conversation_num,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,difficulty,score,duration,efficiency,speaker_nickname,message,timestamp,message_lower_with_punc,num_words,num_chars,num_messages,sentiment
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,Y6LF8Y6wzYzPmr5hs,these sure are some contentious students,2021-03-25T19:16:11.891Z,these sure are some contentious students,6,40,1,"{'negative': 0.6433216333389282, 'neutral': 0.32901477813720703, 'positive': 0.027663614600896835}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,Y6LF8Y6wzYzPmr5hs,i never got this much choice of room assignment,2021-03-25T19:16:17.772Z,i never got this much choice of room assignment,9,47,1,"{'negative': 0.4389632046222687, 'neutral': 0.4672067165374756, 'positive': 0.09383011609315872}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,KPbe5ypzBAcd9JSzL,nice,2021-03-25T19:16:18.393Z,nice,1,4,1,"{'negative': 0.06474657356739044, 'neutral': 0.25195109844207764, 'positive': 0.6833023428916931}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,jAEpJDqnEdRSj9eNN,stop,2021-03-25T19:16:19.715Z,stop,1,4,1,"{'negative': 0.382258802652359, 'neutral': 0.44095703959465027, 'positive': 0.17678414285182953}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,dphRsq7xpqWDrHW2i,think thats good,2021-03-25T19:16:26.574Z,think that's good,3,16,1,"{'negative': 0.022525068372488022, 'neutral': 0.155010387301445, 'positive': 0.8224645853042603}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,jAEpJDqnEdRSj9eNN,big money no whammys,2021-03-25T19:16:35.512Z,"big money, no whammys",4,20,1,"{'negative': 0.08349236100912094, 'neutral': 0.6203548908233643, 'positive': 0.296152800321579}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,gZ39dY5cfmitB7vCy,agreed this is good,2021-03-25T19:16:39.565Z,"agreed, this is good",4,19,1,"{'negative': 0.005074718501418829, 'neutral': 0.027995701879262924, 'positive': 0.96692955493927}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,7aGjKET6zoJf3uT7a,i saw us hit 660 with no violations but this isnt too bad,2021-03-25T19:16:39.904Z,"i saw us hit 660 with no violations, but this isn't too bad",13,57,1,"{'negative': 0.05463835969567299, 'neutral': 0.5999855995178223, 'positive': 0.34537604451179504}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,KHisiEKyaxJgFxceq,well over 500 were good,2021-03-25T19:16:40.537Z,"well over 500, we're good",5,23,1,"{'negative': 0.007343607489019632, 'neutral': 0.05819251015782356, 'positive': 0.9344638586044312}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,Y6LF8Y6wzYzPmr5hs,i thought 660 was rulebreaking,2021-03-25T19:16:49.027Z,i thought 660 was rule-breaking,5,30,1,"{'negative': 0.26710745692253113, 'neutral': 0.6982613801956177, 'positive': 0.03463117405772209}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,7aGjKET6zoJf3uT7a,you could totally be right,2021-03-25T19:16:57.541Z,you could totally be right,5,26,1,"{'negative': 0.03905992582440376, 'neutral': 0.2698904573917389, 'positive': 0.6910496354103088}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,vxACyBDWkTwL5YeNc,750 is the total possible with highest ranked rooms   ,2021-03-25T19:17:00.040Z,"750 is the total ""possible"" with highest ranked rooms . . .",9,54,1,"{'negative': 0.008541923947632313, 'neutral': 0.748211681842804, 'positive': 0.2432464212179184}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,vxACyBDWkTwL5YeNc,581 seems pretty good,2021-03-25T19:17:05.748Z,581 seems pretty good,4,21,1,"{'negative': 0.01322850864380598, 'neutral': 0.09371082484722137, 'positive': 0.8930606245994568}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,7aGjKET6zoJf3uT7a,can we get a somewhere theyre happier,2021-03-25T19:17:19.286Z,can we get a somewhere they're happier,7,37,1,"{'negative': 0.04534871131181717, 'neutral': 0.5031723380088806, 'positive': 0.4514789879322052}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,gZ39dY5cfmitB7vCy,can we submit,2021-03-25T19:17:20.210Z,can we submit,3,13,1,"{'negative': 0.05032234638929367, 'neutral': 0.8545581102371216, 'positive': 0.09511958807706833}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,nPknAaHZ5nzLARnW9,nice,2021-03-25T19:17:38.596Z,nice!,1,4,1,"{'negative': 0.06474657356739044, 'neutral': 0.25195109844207764, 'positive': 0.6833023428916931}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,Y6LF8Y6wzYzPmr5hs,oh nice,2021-03-25T19:17:38.814Z,oh nice,2,7,1,"{'negative': 0.017655855044722557, 'neutral': 0.06813329458236694, 'positive': 0.914210855960846}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,7aGjKET6zoJf3uT7a,heeey theres 50 more,2021-03-25T19:17:38.931Z,heeey theres 50 more,4,20,1,"{'negative': 0.0232988428324461, 'neutral': 0.7116007208824158, 'positive': 0.2651004493236542}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,KHisiEKyaxJgFxceq,that works,2021-03-25T19:17:41.689Z,that works!,2,10,1,"{'negative': 0.06379929929971695, 'neutral': 0.5604302883148193, 'positive': 0.3757703900337219}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,vxACyBDWkTwL5YeNc,oh even better,2021-03-25T19:17:42.911Z,oh even better,3,14,1,"{'negative': 0.0058612702414393425, 'neutral': 0.02052847482264042, 'positive': 0.9736102223396301}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,nPknAaHZ5nzLARnW9,good job whoever did that,2021-03-25T19:17:47.979Z,good job whoever did that,5,25,1,"{'negative': 0.02705211192369461, 'neutral': 0.05729212984442711, 'positive': 0.9156557321548462}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,gZ39dY5cfmitB7vCy,good call for whoever noticed that,2021-03-25T19:17:48.829Z,good call for whoever noticed that,6,34,1,"{'negative': 0.03468966856598854, 'neutral': 0.2535116374492645, 'positive': 0.7117986679077148}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,KPbe5ypzBAcd9JSzL,oh wow nice work,2021-03-25T19:18:01.034Z,"oh wow, nice work",4,16,1,"{'negative': 0.013727300800383091, 'neutral': 0.024843908846378326, 'positive': 0.9614288210868835}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,jAEpJDqnEdRSj9eNN,this is information overload so great job to whoever is finding these extra points,2021-03-25T19:18:11.091Z,"this is information overload, so great job to whoever is finding these extra points.",14,82,1,"{'negative': 0.05196094512939453, 'neutral': 0.1584273725748062, 'positive': 0.7896116971969604}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,Y6LF8Y6wzYzPmr5hs,yeah i think this is too big a group size,2021-03-25T19:18:22.509Z,yeah i think this is too big a group size,10,41,1,"{'negative': 0.6564307808876038, 'neutral': 0.3219039738178253, 'positive': 0.02166522480547428}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,7aGjKET6zoJf3uT7a,haha i just tried to make g happier,2021-03-25T19:18:24.537Z,haha i just tried to make g happier,8,35,1,"{'negative': 0.014759493991732597, 'neutral': 0.11587775498628616, 'positive': 0.8693627119064331}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,nPknAaHZ5nzLARnW9,this is overwhelming eh,2021-03-25T19:18:26.252Z,"this is overwhelming, eh?",4,23,1,"{'negative': 0.7029005289077759, 'neutral': 0.24120233952999115, 'positive': 0.055897146463394165}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,gZ39dY5cfmitB7vCy,how do we submit,2021-03-25T19:18:27.273Z,how do we submit,4,16,1,"{'negative': 0.0972033143043518, 'neutral': 0.8159596920013428, 'positive': 0.08683700114488602}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,7aGjKET6zoJf3uT7a,kinda yeah,2021-03-25T19:18:30.414Z,kinda yeah,2,10,1,"{'negative': 0.07653824239969254, 'neutral': 0.6886159777641296, 'positive': 0.2348458170890808}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,7aGjKET6zoJf3uT7a,we submit when we all hit satisfied,2021-03-25T19:18:39.079Z,we submit when we all hit satisfied,7,35,1,"{'negative': 0.0169653482735157, 'neutral': 0.3970944881439209, 'positive': 0.5859401226043701}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,dphRsq7xpqWDrHW2i,everyone has to click satisfy,2021-03-25T19:18:46.444Z,everyone has to click satisfy,5,29,1,"{'negative': 0.1394810974597931, 'neutral': 0.7387754917144775, 'positive': 0.12174344062805176}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,KHisiEKyaxJgFxceq,waiting on blue,2021-03-25T19:18:49.296Z,waiting on blue,3,15,1,"{'negative': 0.021289145573973656, 'neutral': 0.8005117774009705, 'positive': 0.17819905281066895}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,7aGjKET6zoJf3uT7a,im gonna try a couple more moves but ill reset if i violate anything,2021-03-25T19:18:53.143Z,i'm gonna try a couple more moves but i'll reset if i violate anything,14,68,1,"{'negative': 0.10621216148138046, 'neutral': 0.8480502963066101, 'positive': 0.045737579464912415}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,Y6LF8Y6wzYzPmr5hs,okay,2021-03-25T19:18:58.491Z,okay,1,4,1,"{'negative': 0.09237480908632278, 'neutral': 0.5299236178398132, 'positive': 0.3777015209197998}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,nPknAaHZ5nzLARnW9,how do you reset,2021-03-25T19:19:16.093Z,how do you reset?,4,16,1,"{'negative': 0.10588101297616959, 'neutral': 0.8515416979789734, 'positive': 0.04257725551724434}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,dphRsq7xpqWDrHW2i,can b go in 104,2021-03-25T19:19:29.655Z,can b go in 104?,5,15,1,"{'negative': 0.05158122628927231, 'neutral': 0.8373512029647827, 'positive': 0.11106761544942856}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,7aGjKET6zoJf3uT7a,im just going to move them right back if i see a condition go red,2021-03-25T19:19:39.013Z,im just going to move them right back if i see a condition go red,15,65,1,"{'negative': 0.369883269071579, 'neutral': 0.5969578623771667, 'positive': 0.03315894678235054}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,Y6LF8Y6wzYzPmr5hs,yes apparently,2021-03-25T19:19:47.385Z,yes apparently,2,14,1,"{'negative': 0.05701645836234093, 'neutral': 0.755408763885498, 'positive': 0.18757477402687073}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,7aGjKET6zoJf3uT7a,hey nice purple,2021-03-25T19:19:49.780Z,hey nice purple,3,15,1,"{'negative': 0.012853095307946205, 'neutral': 0.06035817041993141, 'positive': 0.9267887473106384}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,vxACyBDWkTwL5YeNc,what about a to 105 and b to 106,2021-03-25T19:19:50.679Z,what about a to 105 and b to 106?,9,32,1,"{'negative': 0.029564693570137024, 'neutral': 0.9412761926651001, 'positive': 0.02915920689702034}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,Y6LF8Y6wzYzPmr5hs,since a is in 103,2021-03-25T19:19:50.659Z,since a is in 103,5,17,1,"{'negative': 0.022750427946448326, 'neutral': 0.8951694369316101, 'positive': 0.08208002150058746}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,Y6LF8Y6wzYzPmr5hs,no do doesnt like it,2021-03-25T19:20:06.627Z,no do doesn't like it,5,20,1,"{'negative': 0.7336987853050232, 'neutral': 0.2460051327943802, 'positive': 0.02029605582356453}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,Y6LF8Y6wzYzPmr5hs,d,2021-03-25T19:20:17.016Z,*d,1,1,1,"{'negative': 0.1321289986371994, 'neutral': 0.5489595532417297, 'positive': 0.3189114034175873}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,gZ39dY5cfmitB7vCy,649 is a good score,2021-03-25T19:20:39.128Z,649 is a good score.,5,19,1,"{'negative': 0.011994576081633568, 'neutral': 0.10347241163253784, 'positive': 0.8845330476760864}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,vxACyBDWkTwL5YeNc,yeah,2021-03-25T19:20:41.879Z,yeah,1,4,1,"{'negative': 0.10203928500413895, 'neutral': 0.5348533987998962, 'positive': 0.36310723423957825}"
h8cmezK4NroR7qiqF,1,Low,High,Low,High,High,9,Easy [Corresponds to 'Hard' in PNAS],649.0,418.0,1.5526315789473684,7aGjKET6zoJf3uT7a,ok im set,2021-03-25T19:20:43.470Z,ok i'm set,3,9,1,"{'negative': 0.03072957880795002, 'neutral': 0.4121119976043701, 'positive': 0.5571584105491638}"
JCHHPHqAPFm5uv7va,1,Low,High,Low,Low,High,9,Easy [Corresponds to 'Hard' in PNAS],643.0,90.0,7.144444444444445,iLEWDKL8uxeBdZpd7,sp we,2021-03-25T19:16:58.067Z,sp we,2,5,1,"{'negative': 0.05963559448719025, 'neutral': 0.7697779536247253, 'positive': 0.1705864667892456}"
JCHHPHqAPFm5uv7va,1,Low,High,Low,Low,High,9,Easy [Corresponds to 'Hard' in PNAS],643.0,90.0,7.144444444444445,iLEWDKL8uxeBdZpd7,so were abandoning strategy now and just going for it,2021-03-25T19:17:11.856Z,so we're abandoning strategy now and just going for it?,10,53,1,"{'negative': 0.3631841838359833, 'neutral': 0.609332799911499, 'positive': 0.0274830162525177}"
JCHHPHqAPFm5uv7va,1,Low,High,Low,Low,High,9,Easy [Corresponds to 'Hard' in PNAS],643.0,90.0,7.144444444444445,tof8EajRwws8A7aaz,yes,2021-03-25T19:17:28.396Z,yes,1,3,1,"{'negative': 0.10225537419319153, 'neutral': 0.41767656803131104, 'positive': 0.48006802797317505}"
JCHHPHqAPFm5uv7va,1,Low,High,Low,Low,High,9,Easy [Corresponds to 'Hard' in PNAS],643.0,90.0,7.144444444444445,rw5tTGjiCrYoM4DQi,blue doesnt seem to want to play strategies,2021-03-25T19:17:34.135Z,blue doesn't seem to want to play strategies,8,43,1,"{'negative': 0.7053278684616089, 'neutral': 0.27808231115341187, 'positive': 0.016589777544140816}"
JCHHPHqAPFm5uv7va,1,Low,High,Low,Low,High,9,Easy [Corresponds to 'Hard' in PNAS],643.0,90.0,7.144444444444445,3WAjic9aBzDZPKbAw,done,2021-03-25T19:17:34.589Z,done,1,4,1,"{'negative': 0.14116883277893066, 'neutral': 0.41219472885131836, 'positive': 0.44663646817207336}"
JCHHPHqAPFm5uv7va,1,Low,High,Low,Low,High,9,Easy [Corresponds to 'Hard' in PNAS],643.0,90.0,7.144444444444445,ZLwtnJyjJYKQ99AYz,it looks like all the constraints are met,2021-03-25T19:17:35.054Z,it looks like all the constraints are met,8,41,1,"{'negative': 0.011601566337049007, 'neutral': 0.34121039509773254, 'positive': 0.6471880078315735}"
JCHHPHqAPFm5uv7va,1,Low,High,Low,Low,High,9,Easy [Corresponds to 'Hard' in PNAS],643.0,90.0,7.144444444444445,Kcyvq6bNDe3mQECac,apparently,2021-03-25T19:17:38.155Z,apparently,1,10,1,"{'negative': 0.1561696082353592, 'neutral': 0.7427200078964233, 'positive': 0.10111039876937866}"
JCHHPHqAPFm5uv7va,1,Low,High,Low,Low,High,9,Easy [Corresponds to 'Hard' in PNAS],643.0,90.0,7.144444444444445,tYbvsqikanQGpTvgo,looks good,2021-03-25T19:17:41.787Z,looks good.,2,10,1,"{'negative': 0.014654790982604027, 'neutral': 0.12992799282073975, 'positive': 0.8554172515869141}"
JCHHPHqAPFm5uv7va,1,Low,High,Low,Low,High,9,Easy [Corresponds to 'Hard' in PNAS],643.0,90.0,7.144444444444445,rRRZMpq2S5v4uJoQ7,was this one just a lot easier,2021-03-25T19:17:46.482Z,was this one just a lot easier?,7,30,1,"{'negative': 0.05172384902834892, 'neutral': 0.7036644220352173, 'positive': 0.24461175501346588}"
JCHHPHqAPFm5uv7va,1,Low,High,Low,Low,High,9,Easy [Corresponds to 'Hard' in PNAS],643.0,90.0,7.144444444444445,3WAjic9aBzDZPKbAw,click satisfied for true progress,2021-03-25T19:17:56.232Z,"click ""satisfied"" for true progress",5,33,1,"{'negative': 0.02810937911272049, 'neutral': 0.3284362256526947, 'positive': 0.643454372882843}"
JCHHPHqAPFm5uv7va,1,Low,High,Low,Low,High,9,Easy [Corresponds to 'Hard' in PNAS],643.0,90.0,7.144444444444445,Ht242uPLm2qE7mut7,what happened to strategy,2021-03-25T19:17:58.318Z,what happened to strategy?,4,25,1,"{'negative': 0.4458938539028168, 'neutral': 0.5296567678451538, 'positive': 0.024449359625577927}"
qJGBy2xPMMmngLawz,1,High,High,High,Low,High,3,Easy [Corresponds to 'Hard' in PNAS],599.0,127.0,4.716535433070866,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'negative': 0.09361125528812408, 'neutral': 0.6808652877807617, 'positive': 0.22552354633808136}"
WrACMQNSJ63nKSv56,1,High,High,High,Mixed,High,3,Easy [Corresponds to 'Hard' in PNAS],653.0,96.0,6.802083333333333,Hyp7gbvdy6k3Apg2M,good,2021-03-25T19:09:56.853Z,good?,1,4,1,"{'negative': 0.07108650356531143, 'neutral': 0.2776962220668793, 'positive': 0.6512172222137451}"
WrACMQNSJ63nKSv56,1,High,High,High,Mixed,High,3,Easy [Corresponds to 'Hard' in PNAS],653.0,96.0,6.802083333333333,QWF6EMXsAY4YXP3Ht,yes,2021-03-25T19:10:04.933Z,yes,1,3,1,"{'negative': 0.10225537419319153, 'neutral': 0.41767656803131104, 'positive': 0.48006802797317505}"
WrACMQNSJ63nKSv56,1,High,High,High,Mixed,High,3,Easy [Corresponds to 'Hard' in PNAS],653.0,96.0,6.802083333333333,RGo2rJ3jyTRzio5EE,yup,2021-03-25T19:10:08.464Z,yup,1,3,1,"{'negative': 0.10292939096689224, 'neutral': 0.48108169436454773, 'positive': 0.4159889221191406}"
WrACMQNSJ63nKSv56,1,High,High,High,Mixed,High,3,Easy [Corresponds to 'Hard' in PNAS],653.0,96.0,6.802083333333333,Hyp7gbvdy6k3Apg2M,ok good,2021-03-25T19:10:09.151Z,ok good,2,7,1,"{'negative': 0.07163647562265396, 'neutral': 0.40685245394706726, 'positive': 0.5215110778808594}"
tvEnMSATAZZ5o3gFJ,1,Low,High,High,Mixed,High,3,Easy [Corresponds to 'Hard' in PNAS],462.0,71.0,6.507042253521127,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'negative': 0.09361125528812408, 'neutral': 0.6808652877807617, 'positive': 0.22552354633808136}"
mZFMk7hRgKsbDRowZ,1,Low,Low,Low,Mixed,Mixed,10,Easy [Corresponds to 'Hard' in PNAS],493.0,232.0,2.125,SPcNe3JZsu6MZwtNJ,lets sure the chart to guide us,2021-03-25T19:06:55.521Z,lets sure the chart to guide us.,7,31,1,"{'negative': 0.029720814898610115, 'neutral': 0.6913254261016846, 'positive': 0.27895376086235046}"
mZFMk7hRgKsbDRowZ,1,Low,Low,Low,Mixed,Mixed,10,Easy [Corresponds to 'Hard' in PNAS],493.0,232.0,2.125,SPcNe3JZsu6MZwtNJ,use,2021-03-25T19:07:00.794Z,use,1,3,1,"{'negative': 0.12374281883239746, 'neutral': 0.7341402173042297, 'positive': 0.14211691915988922}"
mZFMk7hRgKsbDRowZ,1,Low,Low,Low,Mixed,Mixed,10,Easy [Corresponds to 'Hard' in PNAS],493.0,232.0,2.125,QWPBwZkMFo5YmA5WJ,yes once its met lets move on,2021-03-25T19:07:16.582Z,yes once its met lets move on,7,29,1,"{'negative': 0.013749571517109871, 'neutral': 0.4721217155456543, 'positive': 0.5141286849975586}"
mZFMk7hRgKsbDRowZ,1,Low,Low,Low,Mixed,Mixed,10,Easy [Corresponds to 'Hard' in PNAS],493.0,232.0,2.125,wTyF9YLebwoCuEf2g,purple and gold lets gooooo,2021-03-25T19:07:32.323Z,"purple and gold, let's gooooo",5,27,1,"{'negative': 0.004994013346731663, 'neutral': 0.08830712735652924, 'positive': 0.9066988229751587}"
mZFMk7hRgKsbDRowZ,1,Low,Low,Low,Mixed,Mixed,10,Easy [Corresponds to 'Hard' in PNAS],493.0,232.0,2.125,v6SEJSA7MZgCbs4Az,improving,2021-03-25T19:07:44.574Z,improving,1,9,1,"{'negative': 0.02859274111688137, 'neutral': 0.323636531829834, 'positive': 0.6477707624435425}"
mZFMk7hRgKsbDRowZ,1,Low,Low,Low,Mixed,Mixed,10,Easy [Corresponds to 'Hard' in PNAS],493.0,232.0,2.125,wTyF9YLebwoCuEf2g,ffs an improvement is a better hourly rate just click the button,2021-03-25T19:07:56.968Z,"ffs, an improvement is a better hourly rate, just click the button",12,64,1,"{'negative': 0.017021797597408295, 'neutral': 0.1691526174545288, 'positive': 0.8138255476951599}"
mZFMk7hRgKsbDRowZ,1,Low,Low,Low,Mixed,Mixed,10,Easy [Corresponds to 'Hard' in PNAS],493.0,232.0,2.125,wTyF9YLebwoCuEf2g,any way to keep gold from participating again,2021-03-25T19:08:44.945Z,any way to keep gold from participating again??,8,45,1,"{'negative': 0.12086708843708038, 'neutral': 0.8283554911613464, 'positive': 0.05077743902802467}"
mZFMk7hRgKsbDRowZ,1,Low,Low,Low,Mixed,Mixed,10,Easy [Corresponds to 'Hard' in PNAS],493.0,232.0,2.125,A6fhM7hLpewe6Pw4o,i dont think so,2021-03-25T19:09:06.370Z,i don't think so,4,15,1,"{'negative': 0.1624845713376999, 'neutral': 0.7417585849761963, 'positive': 0.09575687348842621}"
mZFMk7hRgKsbDRowZ,1,Low,Low,Low,Mixed,Mixed,10,Easy [Corresponds to 'Hard' in PNAS],493.0,232.0,2.125,v6SEJSA7MZgCbs4Az,take it up with purple and pink now,2021-03-25T19:09:37.533Z,take it up with purple and pink now,8,35,1,"{'negative': 0.033274754881858826, 'neutral': 0.8497111797332764, 'positive': 0.11701403558254242}"
mZFMk7hRgKsbDRowZ,1,Low,Low,Low,Mixed,Mixed,10,Easy [Corresponds to 'Hard' in PNAS],493.0,232.0,2.125,wTyF9YLebwoCuEf2g,its all purple right now,2021-03-25T19:09:48.151Z,it's all purple right now,5,24,1,"{'negative': 0.01636592485010624, 'neutral': 0.6623778343200684, 'positive': 0.32125625014305115}"
mZFMk7hRgKsbDRowZ,1,Low,Low,Low,Mixed,Mixed,10,Easy [Corresponds to 'Hard' in PNAS],493.0,232.0,2.125,QWPBwZkMFo5YmA5WJ,come on purple,2021-03-25T19:09:57.244Z,come on purple,3,14,1,"{'negative': 0.03655097633600235, 'neutral': 0.32387545704841614, 'positive': 0.6395735144615173}"
ua7sYhATQxtjNWiz2,1,Low,Low,Low,Low,High,10,Easy [Corresponds to 'Hard' in PNAS],604.0,71.0,8.507042253521126,HzJNJevARShfGM6qp,trying to get most points too ,2021-03-25T19:08:09.832Z,trying to get most points too :),6,30,1,"{'negative': 0.019907565787434578, 'neutral': 0.8464496731758118, 'positive': 0.1336427927017212}"
7rkKnGxo4J5rp9Qon,1,Low,Mixed,Mixed,Low,High,10,Easy [Corresponds to 'Hard' in PNAS],548.0,190.0,2.8842105263157896,Jyo9H49WTa7TcYaqk,lets place everyone in their maximized spot then move them around to satisfy requirements,2021-03-25T19:14:45.056Z,"let's place everyone in their maximized spot, then move them around to satisfy requirements",14,89,1,"{'negative': 0.04537520930171013, 'neutral': 0.8397009372711182, 'positive': 0.11492391675710678}"
7rkKnGxo4J5rp9Qon,1,Low,Mixed,Mixed,Low,High,10,Easy [Corresponds to 'Hard' in PNAS],548.0,190.0,2.8842105263157896,EgRTGRh3knk8P4WJf,good idea,2021-03-25T19:15:00.531Z,good idea,2,9,1,"{'negative': 0.04669206961989403, 'neutral': 0.17338639497756958, 'positive': 0.7799215316772461}"
